ano;idade;sexo;grupo;pop;obito
2008;65;f;atc;26119;240
2008;66;f;atc;22732;223
2008;67;f;atc;21110;211
2008;68;f;atc;20663;264
2008;69;f;atc;18633;242
2008;70;f;atc;16337;204
2008;71;f;atc;14304;242
2008;72;f;atc;13490;231
2008;73;f;atc;11837;241
2008;74;f;atc;10142;243
2008;75;f;atc;9373;208
2008;76;f;atc;8352;221
2008;77;f;atc;8106;226
2008;78;f;atc;7785;212
2008;79;f;atc;6992;273
2008;80;f;atc;6069;262
2008;81;f;atc;5407;258
2008;82;f;atc;4646;257
2008;83;f;atc;3853;220
2008;84;f;atc;3160;209
2008;85;f;atc;2669;207
2008;86;f;atc;2145;173
2008;87;f;atc;1679;160
2008;88;f;atc;1362;150
2008;89;f;atc;1095;133
2008;90;f;atc;835;102
2008;91;f;atc;626;80
2008;92;f;atc;551;78
2008;93;f;atc;372;60
2008;94;f;atc;250;56
2008;95;f;atc;193;45
2008;96;f;atc;130;36
2008;97;f;atc;93;21
2008;98;f;atc;53;11
2008;99;f;atc;37;12
2008;100;f;atc;20;8
2008;101;f;atc;17;0
2008;102;f;atc;6;4
2008;103;f;atc;1;1
2008;104;f;atc;3;1
2008;105;f;atc;1;1
2008;106;f;atc;0;0
2008;107;f;atc;3;1
2008;108;f;atc;1;0
2008;109;f;atc;0;0
2008;110;f;atc;0;0
2008;111;f;atc;0;0
2008;112;f;atc;0;0
2008;113;f;atc;0;0
2008;114;f;atc;0;0
2008;115;f;atc;0;0
2008;65;f;total;425218;4463
2008;66;f;total;416585;4747
2008;67;f;total;409783;5097
2008;68;f;total;456509;6164
2008;69;f;total;417456;5991
2008;70;f;total;393862;6066
2008;71;f;total;381980;6656
2008;72;f;total;401819;7211
2008;73;f;total;360708;6945
2008;74;f;total;324623;6824
2008;75;f;total;313204;7243
2008;76;f;total;316434;7556
2008;77;f;total;302571;7837
2008;78;f;total;291608;8246
2008;79;f;total;258195;8005
2008;80;f;total;238524;7916
2008;81;f;total;221421;7937
2008;82;f;total;198987;8013
2008;83;f;total;180042;7778
2008;84;f;total;155568;7500
2008;85;f;total;137534;7135
2008;86;f;total;112870;6453
2008;87;f;total;100232;6285
2008;88;f;total;90126;6212
2008;89;f;total;74565;5571
2008;90;f;total;64181;5272
2008;91;f;total;52002;4614
2008;92;f;total;44840;4263
2008;93;f;total;35988;3838
2008;94;f;total;25929;3063
2008;95;f;total;20353;2570
2008;96;f;total;15702;2075
2008;97;f;total;12356;1722
2008;98;f;total;9258;1388
2008;99;f;total;5581;927
2008;100;f;total;4654;821
2008;101;f;total;4624;754
2008;102;f;total;4194;634
2008;103;f;total;2406;426
2008;104;f;total;1193;227
2008;105;f;total;693;140
2008;106;f;total;546;111
2008;107;f;total;827;163
2008;108;f;total;213;49
2008;109;f;total;71;23
2008;110;f;total;55;17
2008;111;f;total;36;6
2008;112;f;total;33;7
2008;113;f;total;21;1
2008;114;f;total;19;4
2008;115;f;total;16;2
2008;65;f;api.urb;72934;626
2008;66;f;api.urb;67542;593
2008;67;f;api.urb;65002;676
2008;68;f;api.urb;70097;835
2008;69;f;api.urb;65797;788
2008;70;f;api.urb;63037;870
2008;71;f;api.urb;62299;937
2008;72;f;api.urb;66006;1068
2008;73;f;api.urb;61969;1131
2008;74;f;api.urb;59214;1216
2008;75;f;api.urb;57419;1360
2008;76;f;api.urb;57871;1550
2008;77;f;api.urb;55899;1588
2008;78;f;api.urb;52118;1685
2008;79;f;api.urb;46122;1674
2008;80;f;api.urb;40751;1657
2008;81;f;api.urb;36829;1643
2008;82;f;api.urb;31149;1587
2008;83;f;api.urb;27248;1566
2008;84;f;api.urb;22538;1486
2008;85;f;api.urb;19287;1387
2008;86;f;api.urb;15124;1228
2008;87;f;api.urb;12227;1091
2008;88;f;api.urb;9792;1026
2008;89;f;api.urb;7580;865
2008;90;f;api.urb;5777;689
2008;91;f;api.urb;4031;524
2008;92;f;api.urb;2770;451
2008;93;f;api.urb;1967;322
2008;94;f;api.urb;1228;212
2008;95;f;api.urb;823;152
2008;96;f;api.urb;484;100
2008;97;f;api.urb;291;64
2008;98;f;api.urb;169;33
2008;99;f;api.urb;104;32
2008;100;f;api.urb;59;24
2008;101;f;api.urb;36;12
2008;102;f;api.urb;23;9
2008;103;f;api.urb;16;7
2008;104;f;api.urb;9;2
2008;105;f;api.urb;4;1
2008;106;f;api.urb;5;2
2008;107;f;api.urb;3;1
2008;108;f;api.urb;0;0
2008;109;f;api.urb;0;0
2008;110;f;api.urb;0;0
2008;111;f;api.urb;0;0
2008;112;f;api.urb;0;0
2008;113;f;api.urb;0;0
2008;114;f;api.urb;0;1
2008;115;f;api.urb;0;0
2008;65;f;api.rur;127516;1342
2008;66;f;api.rur;118768;1333
2008;67;f;api.rur;112944;1410
2008;68;f;api.rur;127891;1727
2008;69;f;api.rur;116709;1828
2008;70;f;api.rur;113791;2007
2008;71;f;api.rur;110824;2284
2008;72;f;api.rur;116162;2440
2008;73;f;api.rur;97214;2263
2008;74;f;api.rur;82132;2157
2008;75;f;api.rur;77680;2288
2008;76;f;api.rur;78954;2325
2008;77;f;api.rur;70842;2529
2008;78;f;api.rur;65694;2505
2008;79;f;api.rur;55339;2355
2008;80;f;api.rur;49449;2289
2008;81;f;api.rur;45680;2264
2008;82;f;api.rur;42133;2365
2008;83;f;api.rur;38681;2339
2008;84;f;api.rur;33093;2154
2008;85;f;api.rur;28838;2055
2008;86;f;api.rur;23297;1805
2008;87;f;api.rur;21034;1676
2008;88;f;api.rur;20363;1681
2008;89;f;api.rur;17460;1477
2008;90;f;api.rur;16128;1532
2008;91;f;api.rur;14392;1438
2008;92;f;api.rur;12462;1191
2008;93;f;api.rur;9815;1158
2008;94;f;api.rur;6637;823
2008;95;f;api.rur;5173;685
2008;96;f;api.rur;4102;603
2008;97;f;api.rur;3628;552
2008;98;f;api.rur;2770;440
2008;99;f;api.rur;1530;263
2008;100;f;api.rur;1427;252
2008;101;f;api.rur;1225;237
2008;102;f;api.rur;745;135
2008;103;f;api.rur;402;101
2008;104;f;api.rur;189;46
2008;105;f;api.rur;122;16
2008;106;f;api.rur;103;24
2008;107;f;api.rur;195;47
2008;108;f;api.rur;34;8
2008;109;f;api.rur;17;6
2008;110;f;api.rur;17;6
2008;111;f;api.rur;10;0
2008;112;f;api.rur;3;0
2008;113;f;api.rur;4;0
2008;114;f;api.rur;4;1
2008;115;f;api.rur;0;1
2008;65;f;bpc;44689;538
2008;66;f;bpc;58956;930
2008;67;f;bpc;63386;1127
2008;68;f;bpc;73609;1450
2008;69;f;bpc;61681;1306
2008;70;f;bpc;51924;1163
2008;71;f;bpc;47387;1257
2008;72;f;bpc;50009;1364
2008;73;f;bpc;43955;1323
2008;74;f;bpc;37766;1180
2008;75;f;bpc;34955;1250
2008;76;f;bpc;34198;1230
2008;77;f;bpc;30754;1155
2008;78;f;bpc;28194;1275
2008;79;f;bpc;22222;1100
2008;80;f;bpc;20166;1078
2008;81;f;bpc;18061;1000
2008;82;f;bpc;14986;948
2008;83;f;bpc;13104;852
2008;84;f;bpc;11266;870
2008;85;f;bpc;10382;811
2008;86;f;bpc;9292;784
2008;87;f;bpc;10023;951
2008;88;f;bpc;10144;1000
2008;89;f;bpc;8886;1024
2008;90;f;bpc;8390;1012
2008;91;f;bpc;6816;844
2008;92;f;bpc;6635;911
2008;93;f;bpc;6070;873
2008;94;f;bpc;4806;778
2008;95;f;bpc;4175;706
2008;96;f;bpc;3603;632
2008;97;f;bpc;2882;465
2008;98;f;bpc;2248;397
2008;99;f;bpc;1512;297
2008;100;f;bpc;1330;278
2008;101;f;bpc;1990;294
2008;102;f;bpc;2523;396
2008;103;f;bpc;1433;253
2008;104;f;bpc;646;143
2008;105;f;bpc;349;94
2008;106;f;bpc;267;60
2008;107;f;bpc;173;41
2008;108;f;bpc;79;24
2008;109;f;bpc;21;8
2008;110;f;bpc;19;7
2008;111;f;bpc;8;4
2008;112;f;bpc;6;1
2008;113;f;bpc;6;1
2008;114;f;bpc;4;0
2008;115;f;bpc;4;1
2009;65;f;atc;29295;225
2009;66;f;atc;25898;251
2009;67;f;atc;22523;263
2009;68;f;atc;20889;214
2009;69;f;atc;20420;260
2009;70;f;atc;18401;246
2009;71;f;atc;16131;248
2009;72;f;atc;14048;273
2009;73;f;atc;13259;250
2009;74;f;atc;11620;245
2009;75;f;atc;9916;254
2009;76;f;atc;9144;233
2009;77;f;atc;8142;232
2009;78;f;atc;7861;223
2009;79;f;atc;7554;259
2009;80;f;atc;6729;263
2009;81;f;atc;5795;280
2009;82;f;atc;5134;304
2009;83;f;atc;4386;249
2009;84;f;atc;3586;275
2009;85;f;atc;2950;226
2009;86;f;atc;2452;228
2009;87;f;atc;1953;201
2009;88;f;atc;1507;162
2009;89;f;atc;1223;144
2009;90;f;atc;982;111
2009;91;f;atc;727;124
2009;92;f;atc;543;103
2009;93;f;atc;470;84
2009;94;f;atc;314;65
2009;95;f;atc;205;61
2009;96;f;atc;146;38
2009;97;f;atc;100;21
2009;98;f;atc;74;21
2009;99;f;atc;36;13
2009;100;f;atc;25;10
2009;101;f;atc;15;3
2009;102;f;atc;16;3
2009;103;f;atc;4;1
2009;104;f;atc;0;2
2009;105;f;atc;2;0
2009;106;f;atc;0;0
2009;107;f;atc;0;0
2009;108;f;atc;2;0
2009;109;f;atc;1;1
2009;110;f;atc;0;0
2009;111;f;atc;0;0
2009;112;f;atc;0;0
2009;113;f;atc;0;0
2009;114;f;atc;0;0
2009;115;f;atc;0;0
2009;65;f;total;460777;4870
2009;66;f;total;447954;5319
2009;67;f;total;424950;5410
2009;68;f;total;413494;5685
2009;69;f;total;458197;6873
2009;70;f;total;417736;6731
2009;71;f;total;392657;6878
2009;72;f;total;379133;6964
2009;73;f;total;397548;8010
2009;74;f;total;355757;7697
2009;75;f;total;319331;7474
2009;76;f;total;306564;8052
2009;77;f;total;309168;8376
2009;78;f;total;294469;8528
2009;79;f;total;282606;8986
2009;80;f;total;249127;8580
2009;81;f;total;228814;8780
2009;82;f;total;211249;8875
2009;83;f;total;188379;8736
2009;84;f;total;169254;8609
2009;85;f;total;145256;7971
2009;86;f;total;127258;7647
2009;87;f;total;103975;6924
2009;88;f;total;91424;6596
2009;89;f;total;81305;6467
2009;90;f;total;66779;5717
2009;91;f;total;56848;5304
2009;92;f;total;45787;4659
2009;93;f;total;39001;4239
2009;94;f;total;30865;3818
2009;95;f;total;21956;2937
2009;96;f;total;17061;2518
2009;97;f;total;13130;1965
2009;98;f;total;10304;1694
2009;99;f;total;7645;1339
2009;100;f;total;4534;877
2009;101;f;total;3795;723
2009;102;f;total;3851;717
2009;103;f;total;3554;631
2009;104;f;total;2011;415
2009;105;f;total;984;208
2009;106;f;total;556;110
2009;107;f;total;438;83
2009;108;f;total;652;135
2009;109;f;total;158;40
2009;110;f;total;56;14
2009;111;f;total;40;11
2009;112;f;total;29;9
2009;113;f;total;31;3
2009;114;f;total;16;3
2009;115;f;total;15;3
2009;65;f;api.urb;80174;688
2009;66;f;api.urb;75428;705
2009;67;f;api.urb;69419;698
2009;68;f;api.urb;66257;731
2009;69;f;api.urb;71181;880
2009;70;f;api.urb;66660;977
2009;71;f;api.urb;63430;997
2009;72;f;api.urb;62367;1056
2009;73;f;api.urb;65697;1278
2009;74;f;api.urb;61505;1277
2009;75;f;api.urb;58481;1380
2009;76;f;api.urb;56441;1602
2009;77;f;api.urb;56721;1663
2009;78;f;api.urb;54567;1777
2009;79;f;api.urb;50684;1820
2009;80;f;api.urb;44642;1800
2009;81;f;api.urb;39214;1806
2009;82;f;api.urb;35286;1840
2009;83;f;api.urb;29621;1768
2009;84;f;api.urb;25762;1647
2009;85;f;api.urb;21055;1601
2009;86;f;api.urb;17858;1488
2009;87;f;api.urb;13940;1309
2009;88;f;api.urb;11180;1126
2009;89;f;api.urb;8760;1030
2009;90;f;api.urb;6751;886
2009;91;f;api.urb;5094;723
2009;92;f;api.urb;3530;521
2009;93;f;api.urb;2356;424
2009;94;f;api.urb;1649;307
2009;95;f;api.urb;1028;208
2009;96;f;api.urb;683;158
2009;97;f;api.urb;405;89
2009;98;f;api.urb;233;77
2009;99;f;api.urb;131;40
2009;100;f;api.urb;76;20
2009;101;f;api.urb;44;18
2009;102;f;api.urb;25;10
2009;103;f;api.urb;14;10
2009;104;f;api.urb;14;2
2009;105;f;api.urb;7;3
2009;106;f;api.urb;4;0
2009;107;f;api.urb;3;1
2009;108;f;api.urb;3;0
2009;109;f;api.urb;0;0
2009;110;f;api.urb;0;0
2009;111;f;api.urb;0;0
2009;112;f;api.urb;0;0
2009;113;f;api.urb;0;0
2009;114;f;api.urb;0;0
2009;115;f;api.urb;0;0
2009;65;f;api.rur;139245;1486
2009;66;f;api.rur;127922;1518
2009;67;f;api.rur;118761;1532
2009;68;f;api.rur;112620;1624
2009;69;f;api.rur;127391;1922
2009;70;f;api.rur;115789;2129
2009;71;f;api.rur;112540;2253
2009;72;f;api.rur;109320;2352
2009;73;f;api.rur;114420;2705
2009;74;f;api.rur;95531;2498
2009;75;f;api.rur;80531;2391
2009;76;f;api.rur;75858;2547
2009;77;f;api.rur;77026;2626
2009;78;f;api.rur;68851;2581
2009;79;f;api.rur;63650;2677
2009;80;f;api.rur;53457;2458
2009;81;f;api.rur;47536;2500
2009;82;f;api.rur;43617;2582
2009;83;f;api.rur;39957;2596
2009;84;f;api.rur;36544;2550
2009;85;f;api.rur;31099;2327
2009;86;f;api.rur;26901;2195
2009;87;f;api.rur;21718;1895
2009;88;f;api.rur;19556;1834
2009;89;f;api.rur;18823;1826
2009;90;f;api.rur;16101;1547
2009;91;f;api.rur;14705;1618
2009;92;f;api.rur;13113;1514
2009;93;f;api.rur;11312;1321
2009;94;f;api.rur;8810;1164
2009;95;f;api.rur;5866;832
2009;96;f;api.rur;4534;710
2009;97;f;api.rur;3620;549
2009;98;f;api.rur;3134;530
2009;99;f;api.rur;2383;428
2009;100;f;api.rur;1318;247
2009;101;f;api.rur;1212;252
2009;102;f;api.rur;1013;220
2009;103;f;api.rur;627;126
2009;104;f;api.rur;323;76
2009;105;f;api.rur;159;33
2009;106;f;api.rur;106;20
2009;107;f;api.rur;82;23
2009;108;f;api.rur;165;44
2009;109;f;api.rur;25;2
2009;110;f;api.rur;12;7
2009;111;f;api.rur;12;5
2009;112;f;api.rur;9;5
2009;113;f;api.rur;3;0
2009;114;f;api.rur;4;0
2009;115;f;api.rur;3;0
2009;65;f;bpc;52092;616
2009;66;f;bpc;65129;1025
2009;67;f;bpc;65991;1176
2009;68;f;bpc;66856;1374
2009;69;f;bpc;75822;1624
2009;70;f;bpc;63217;1439
2009;71;f;bpc;53059;1360
2009;72;f;bpc;47706;1327
2009;73;f;bpc;49923;1526
2009;74;f;bpc;43429;1509
2009;75;f;bpc;37268;1335
2009;76;f;bpc;34184;1431
2009;77;f;bpc;33246;1410
2009;78;f;bpc;29828;1377
2009;79;f;bpc;27265;1399
2009;80;f;bpc;21281;1234
2009;81;f;bpc;19270;1156
2009;82;f;bpc;17100;1175
2009;83;f;bpc;14085;985
2009;84;f;bpc;12206;1023
2009;85;f;bpc;10348;896
2009;86;f;bpc;9547;886
2009;87;f;bpc;8437;923
2009;88;f;bpc;8958;1030
2009;89;f;bpc;9079;1076
2009;90;f;bpc;7839;1023
2009;91;f;bpc;7415;979
2009;92;f;bpc;5961;883
2009;93;f;bpc;5735;878
2009;94;f;bpc;5229;925
2009;95;f;bpc;4099;745
2009;96;f;bpc;3522;682
2009;97;f;bpc;3014;589
2009;98;f;bpc;2462;510
2009;99;f;bpc;1902;377
2009;100;f;bpc;1259;295
2009;101;f;bpc;1108;237
2009;102;f;bpc;1715;302
2009;103;f;bpc;2169;408
2009;104;f;bpc;1222;279
2009;105;f;bpc;527;128
2009;106;f;bpc;280;61
2009;107;f;bpc;214;44
2009;108;f;bpc;142;21
2009;109;f;bpc;63;19
2009;110;f;bpc;16;3
2009;111;f;bpc;14;2
2009;112;f;bpc;6;0
2009;113;f;bpc;5;0
2009;114;f;bpc;6;0
2009;115;f;bpc;4;1
2010;65;f;atc;30890;276
2010;66;f;atc;29055;288
2010;67;f;atc;25668;243
2010;68;f;atc;22270;248
2010;69;f;atc;20647;257
2010;70;f;atc;20168;293
2010;71;f;atc;18133;267
2010;72;f;atc;15853;267
2010;73;f;atc;13774;277
2010;74;f;atc;13001;291
2010;75;f;atc;11333;260
2010;76;f;atc;9670;238
2010;77;f;atc;8898;275
2010;78;f;atc;7903;280
2010;79;f;atc;7598;266
2010;80;f;atc;7283;295
2010;81;f;atc;6437;296
2010;82;f;atc;5512;279
2010;83;f;atc;4824;306
2010;84;f;atc;4106;276
2010;85;f;atc;3323;269
2010;86;f;atc;2686;231
2010;87;f;atc;2236;202
2010;88;f;atc;1749;197
2010;89;f;atc;1328;193
2010;90;f;atc;1077;147
2010;91;f;atc;849;133
2010;92;f;atc;616;106
2010;93;f;atc;443;80
2010;94;f;atc;378;74
2010;95;f;atc;239;53
2010;96;f;atc;165;39
2010;97;f;atc;118;37
2010;98;f;atc;73;25
2010;99;f;atc;55;12
2010;100;f;atc;26;13
2010;101;f;atc;23;6
2010;102;f;atc;9;8
2010;103;f;atc;12;2
2010;104;f;atc;3;1
2010;105;f;atc;0;0
2010;106;f;atc;2;0
2010;107;f;atc;0;0
2010;108;f;atc;0;1
2010;109;f;atc;0;1
2010;110;f;atc;0;0
2010;111;f;atc;0;0
2010;112;f;atc;0;0
2010;113;f;atc;0;0
2010;114;f;atc;0;0
2010;115;f;atc;0;0
2010;65;f;total;444065;5053
2010;66;f;total;480346;5659
2010;67;f;total;453159;5865
2010;68;f;total;426740;5968
2010;69;f;total;413202;6214
2010;70;f;total;456237;7150
2010;71;f;total;414645;7132
2010;72;f;total;388364;7287
2010;73;f;total;373896;7676
2010;74;f;total;390534;8450
2010;75;f;total;348407;8196
2010;76;f;total;311817;7974
2010;77;f;total;298044;8231
2010;78;f;total;299768;8782
2010;79;f;total;284011;9281
2010;80;f;total;271068;9530
2010;81;f;total;237761;9120
2010;82;f;total;217022;9111
2010;83;f;total;198962;9143
2010;84;f;total;176001;8984
2010;85;f;total;157069;8584
2010;86;f;total;133510;7939
2010;87;f;total;115501;7718
2010;88;f;total;93582;6801
2010;89;f;total;81465;6437
2010;90;f;total;71768;6174
2010;91;f;total;58117;5591
2010;92;f;total;48860;5028
2010;93;f;total;39019;4370
2010;94;f;total;32653;4014
2010;95;f;total;25496;3456
2010;96;f;total;17863;2654
2010;97;f;total;13745;2171
2010;98;f;total;10468;1629
2010;99;f;total;8206;1425
2010;100;f;total;5913;1103
2010;101;f;total;3460;700
2010;102;f;total;2896;595
2010;103;f;total;3028;579
2010;104;f;total;2791;508
2010;105;f;total;1550;301
2010;106;f;total;746;146
2010;107;f;total;414;101
2010;108;f;total;343;70
2010;109;f;total;419;131
2010;110;f;total;109;30
2010;111;f;total;38;13
2010;112;f;total;25;3
2010;113;f;total;20;5
2010;114;f;total;21;7
2010;115;f;total;13;2
2010;65;f;api.urb;79995;710
2010;66;f;api.urb;82564;844
2010;67;f;api.urb;76981;825
2010;68;f;api.urb;70618;827
2010;69;f;api.urb;67107;800
2010;70;f;api.urb;71882;941
2010;71;f;api.urb;66944;1051
2010;72;f;api.urb;63350;1110
2010;73;f;api.urb;61957;1179
2010;74;f;api.urb;65032;1382
2010;75;f;api.urb;60719;1419
2010;76;f;api.urb;57421;1499
2010;77;f;api.urb;55199;1676
2010;78;f;api.urb;55266;1801
2010;79;f;api.urb;52943;1960
2010;80;f;api.urb;48965;2051
2010;81;f;api.urb;42829;2010
2010;82;f;api.urb;37464;1993
2010;83;f;api.urb;33411;1961
2010;84;f;api.urb;27812;1889
2010;85;f;api.urb;24072;1790
2010;86;f;api.urb;19480;1653
2010;87;f;api.urb;16312;1526
2010;88;f;api.urb;12659;1309
2010;89;f;api.urb;9980;1220
2010;90;f;api.urb;7731;995
2010;91;f;api.urb;5883;878
2010;92;f;api.urb;4410;704
2010;93;f;api.urb;2963;558
2010;94;f;api.urb;1915;421
2010;95;f;api.urb;1332;301
2010;96;f;api.urb;836;189
2010;97;f;api.urb;521;139
2010;98;f;api.urb;311;83
2010;99;f;api.urb;167;49
2010;100;f;api.urb;98;33
2010;101;f;api.urb;54;13
2010;102;f;api.urb;25;11
2010;103;f;api.urb;15;7
2010;104;f;api.urb;10;3
2010;105;f;api.urb;9;1
2010;106;f;api.urb;6;3
2010;107;f;api.urb;4;1
2010;108;f;api.urb;3;0
2010;109;f;api.urb;1;3
2010;110;f;api.urb;0;0
2010;111;f;api.urb;0;0
2010;112;f;api.urb;0;0
2010;113;f;api.urb;0;0
2010;114;f;api.urb;0;0
2010;115;f;api.urb;0;0
2010;65;f;api.rur;130250;1446
2010;66;f;api.rur;139255;1591
2010;67;f;api.rur;127654;1687
2010;68;f;api.rur;118154;1666
2010;69;f;api.rur;111870;1804
2010;70;f;api.rur;126384;2113
2010;71;f;api.rur;114399;2160
2010;72;f;api.rur;110898;2339
2010;73;f;api.rur;107435;2618
2010;74;f;api.rur;112207;2839
2010;75;f;api.rur;93488;2661
2010;76;f;api.rur;78573;2514
2010;77;f;api.rur;73774;2553
2010;78;f;api.rur;74809;2686
2010;79;f;api.rur;66586;2839
2010;80;f;api.rur;61196;2811
2010;81;f;api.rur;51171;2620
2010;82;f;api.rur;45287;2602
2010;83;f;api.rur;41231;2653
2010;84;f;api.rur;37506;2569
2010;85;f;api.rur;34085;2534
2010;86;f;api.rur;28820;2327
2010;87;f;api.rur;24709;2239
2010;88;f;api.rur;19813;1919
2010;89;f;api.rur;17767;1735
2010;90;f;api.rur;16961;1723
2010;91;f;api.rur;14439;1549
2010;92;f;api.rur;13066;1529
2010;93;f;api.rur;11584;1392
2010;94;f;api.rur;9880;1277
2010;95;f;api.rur;7585;1071
2010;96;f;api.rur;4998;772
2010;97;f;api.rur;3824;627
2010;98;f;api.rur;3039;464
2010;99;f;api.rur;2606;468
2010;100;f;api.rur;1941;336
2010;101;f;api.rur;1039;235
2010;102;f;api.rur;949;198
2010;103;f;api.rur;796;177
2010;104;f;api.rur;489;101
2010;105;f;api.rur;246;61
2010;106;f;api.rur;123;22
2010;107;f;api.rur;79;21
2010;108;f;api.rur;64;15
2010;109;f;api.rur;121;34
2010;110;f;api.rur;22;7
2010;111;f;api.rur;8;0
2010;112;f;api.rur;9;1
2010;113;f;api.rur;5;0
2010;114;f;api.rur;3;0
2010;115;f;api.rur;4;0
2010;65;f;bpc;49716;604
2010;66;f;bpc;69619;1079
2010;67;f;bpc;69889;1246
2010;68;f;bpc;68103;1350
2010;69;f;bpc;67517;1479
2010;70;f;bpc;75903;1773
2010;71;f;bpc;63006;1686
2010;72;f;bpc;52458;1508
2010;73;f;bpc;46930;1480
2010;74;f;bpc;48665;1622
2010;75;f;bpc;42107;1604
2010;76;f;bpc;35991;1466
2010;77;f;bpc;32756;1478
2010;78;f;bpc;31765;1465
2010;79;f;bpc;28398;1500
2010;80;f;bpc;25748;1431
2010;81;f;bpc;19996;1246
2010;82;f;bpc;17944;1244
2010;83;f;bpc;15889;1162
2010;84;f;bpc;12940;1088
2010;85;f;bpc;11101;980
2010;86;f;bpc;9347;883
2010;87;f;bpc;8442;900
2010;88;f;bpc;7448;819
2010;89;f;bpc;7810;922
2010;90;f;bpc;7933;974
2010;91;f;bpc;6707;977
2010;92;f;bpc;6292;902
2010;93;f;bpc;5041;839
2010;94;f;bpc;4758;775
2010;95;f;bpc;4306;810
2010;96;f;bpc;3305;664
2010;97;f;bpc;2869;600
2010;98;f;bpc;2395;488
2010;99;f;bpc;1984;417
2010;100;f;bpc;1478;343
2010;101;f;bpc;962;217
2010;102;f;bpc;869;206
2010;103;f;bpc;1388;251
2010;104;f;bpc;1736;328
2010;105;f;bpc;950;205
2010;106;f;bpc;401;94
2010;107;f;bpc;207;65
2010;108;f;bpc;170;31
2010;109;f;bpc;111;23
2010;110;f;bpc;45;10
2010;111;f;bpc;13;6
2010;112;f;bpc;10;0
2010;113;f;bpc;6;1
2010;114;f;bpc;4;2
2010;115;f;bpc;6;1
2011;65;f;atc;33946;298
2011;66;f;atc;30617;329
2011;67;f;atc;28781;293
2011;68;f;atc;25403;297
2011;69;f;atc;22016;300
2011;70;f;atc;20361;290
2011;71;f;atc;19863;292
2011;72;f;atc;17858;309
2011;73;f;atc;15546;314
2011;74;f;atc;13492;279
2011;75;f;atc;12686;323
2011;76;f;atc;11064;299
2011;77;f;atc;9399;271
2011;78;f;atc;8617;302
2011;79;f;atc;7619;285
2011;80;f;atc;7304;300
2011;81;f;atc;7000;301
2011;82;f;atc;6149;312
2011;83;f;atc;5215;310
2011;84;f;atc;4515;296
2011;85;f;atc;3829;284
2011;86;f;atc;3071;257
2011;87;f;atc;2480;229
2011;88;f;atc;2015;229
2011;89;f;atc;1562;182
2011;90;f;atc;1173;140
2011;91;f;atc;930;132
2011;92;f;atc;729;124
2011;93;f;atc;517;80
2011;94;f;atc;364;80
2011;95;f;atc;314;52
2011;96;f;atc;195;60
2011;97;f;atc;113;41
2011;98;f;atc;87;24
2011;99;f;atc;53;18
2011;100;f;atc;38;13
2011;101;f;atc;16;9
2011;102;f;atc;15;5
2011;103;f;atc;6;3
2011;104;f;atc;7;4
2011;105;f;atc;2;1
2011;106;f;atc;0;0
2011;107;f;atc;2;1
2011;108;f;atc;0;0
2011;109;f;atc;0;0
2011;110;f;atc;0;0
2011;111;f;atc;0;0
2011;112;f;atc;0;0
2011;113;f;atc;0;0
2011;114;f;atc;0;0
2011;115;f;atc;0;0
2011;65;f;total;458067;5102
2011;66;f;total;460794;5663
2011;67;f;total;484995;6139
2011;68;f;total;454168;6302
2011;69;f;total;425615;6353
2011;70;f;total;411074;6800
2011;71;f;total;452697;7683
2011;72;f;total;409463;7787
2011;73;f;total;382466;7798
2011;74;f;total;366846;8292
2011;75;f;total;382197;8772
2011;76;f;total;339713;8798
2011;77;f;total;302909;8610
2011;78;f;total;288372;8894
2011;79;f;total;288905;9349
2011;80;f;total;272104;9777
2011;81;f;total;258393;10117
2011;82;f;total;225385;9607
2011;83;f;total;204285;9501
2011;84;f;total;186162;9257
2011;85;f;total;163053;9248
2011;86;f;total;144303;8865
2011;87;f;total;121485;8180
2011;88;f;total;103815;7800
2011;89;f;total;83170;6668
2011;90;f;total;71998;6157
2011;91;f;total;62683;6061
2011;92;f;total;49905;5179
2011;93;f;total;41513;4726
2011;94;f;total;32938;3933
2011;95;f;total;27150;3559
2011;96;f;total;20893;3115
2011;97;f;total;14289;2253
2011;98;f;total;10964;1800
2011;99;f;total;8276;1447
2011;100;f;total;6542;1239
2011;101;f;total;4632;920
2011;102;f;total;2670;587
2011;103;f;total;2248;498
2011;104;f;total;2396;483
2011;105;f;total;2296;410
2011;106;f;total;1227;253
2011;107;f;total;604;123
2011;108;f;total;311;75
2011;109;f;total;257;53
2011;110;f;total;263;83
2011;111;f;total;76;21
2011;112;f;total;29;5
2011;113;f;total;21;9
2011;114;f;total;8;5
2011;115;f;total;12;4
2011;65;f;api.urb;85678;734
2011;66;f;api.urb;82466;800
2011;67;f;api.urb;84284;926
2011;68;f;api.urb;78115;962
2011;69;f;api.urb;71352;883
2011;70;f;api.urb;67576;981
2011;71;f;api.urb;72041;1055
2011;72;f;api.urb;66695;1130
2011;73;f;api.urb;62952;1169
2011;74;f;api.urb;61301;1293
2011;75;f;api.urb;64050;1375
2011;76;f;api.urb;59563;1643
2011;77;f;api.urb;56083;1673
2011;78;f;api.urb;53750;1742
2011;79;f;api.urb;53593;1940
2011;80;f;api.urb;51083;2128
2011;81;f;api.urb;47037;2155
2011;82;f;api.urb;40861;2192
2011;83;f;api.urb;35475;2152
